Date_Reference,Hour_of_Day,Market_Charges_per_kWh,Ontario_Hourly_Demand_MWh,Non_RPP_Consumption_MWh,Consumption_TOU_kWh,Rate_per_kWh,Season,Day_Type
2023-01-05,6,0.10656,14885,342,0.685,0.074,Winter,0
2023-01-05,7,0.10656,15683,342,0.712,0.151,Winter,0
2023-01-05,8,0.10656,16527,344,0.753,0.151,Winter,0
2023-01-05,9,0.10656,17235,336,0.803,0.151,Winter,0
2023-01-05,10,0.10656,17635,333,0.843,0.151,Winter,0
2023-01-05,11,0.10656,17873,335,0.872,0.102,Winter,0
2023-01-05,12,0.10656,18206,332,0.923,0.102,Winter,0
2023-01-05,13,0.10656,18245,334,0.959,0.102,Winter,0
2023-01-05,14,0.10656,18099,339,0.938,0.102,Winter,0
2023-01-05,15,0.10656,18078,339,0.954,0.102,Winter,0
2023-01-05,16,0.10656,18307,342,0.995,0.102,Winter,0
2023-01-05,17,0.10656,18612,346,1.079,0.151,Winter,0
2023-01-05,18,0.10656,19055,349,1.231,0.151,Winter,0
2023-01-05,19,0.10656,18649,347,1.245,0.074,Winter,0
2023-01-05,20,0.10656,18193,347,1.244,0.074,Winter,0
2023-01-05,21,0.10656,17962,346,1.251,0.074,Winter,0
2023-01-05,22,0.10656,17263,345,1.205,0.074,Winter,0
2023-01-05,23,0.10656,16407,343,1.121,0.074,Winter,0
2023-01-05,24,0.10656,15611,344,0.987,0.074,Winter,0
2023-01-06,1,0.10656,15069,345,0.862,0.074,Winter,0
2023-01-06,2,0.10656,14572,345,0.761,0.074,Winter,0
2023-01-06,3,0.10656,14298,344,0.705,0.074,Winter,0
2023-01-06,4,0.10656,14212,344,0.671,0.074,Winter,0
2023-01-06,5,0.10656,14277,341,0.666,0.074,Winter,0
2023-01-06,6,0.10656,14857,341,0.686,0.074,Winter,0
2023-01-06,7,0.10656,15726,341,0.721,0.151,Winter,0
2023-01-06,8,0.10656,16598,343,0.764,0.151,Winter,0
2023-01-06,9,0.10656,17336,340,0.815,0.151,Winter,0
2023-01-06,10,0.10656,17782,339,0.854,0.151,Winter,0
2023-01-06,11,0.10656,17923,341,0.896,0.102,Winter,0
2023-01-06,12,0.10656,18039,341,0.947,0.102,Winter,0
2023-01-06,13,0.10656,17926,341,0.966,0.102,Winter,0
2023-01-06,14,0.10656,17758,340,0.952,0.102,Winter,0
2023-01-06,15,0.10656,17655,344,0.961,0.102,Winter,0
2023-01-06,16,0.10656,17706,346,0.994,0.102,Winter,0
2023-01-06,17,0.10656,18054,345,1.091,0.151,Winter,0
2023-01-06,18,0.10656,18448,348,1.209,0.151,Winter,0
2023-01-06,19,0.10656,18115,348,1.225,0.074,Winter,0
2023-01-06,20,0.10656,17860,347,1.227,0.074,Winter,0
2023-01-06,21,0.10656,17556,343,1.234,0.074,Winter,0
2023-01-06,22,0.10656,16993,348,1.202,0.074,Winter,0
2023-01-06,23,0.10656,16234,350,1.137,0.074,Winter,0
2023-01-06,24,0.10656,15256,356,1.032,0.074,Winter,0
2023-01-07,1,0.10656,14640,352,0.91,0.074,Winter,1
2023-01-07,2,0.10656,14205,351,0.81,0.074,Winter,1
2023-01-07,3,0.10656,14086,351,0.734,0.074,Winter,1
2023-01-07,4,0.10656,13912,348,0.695,0.074,Winter,1
2023-01-07,5,0.10656,13968,346,0.678,0.074,Winter,1
2023-01-07,6,0.10656,14076,342,0.676,0.074,Winter,1
2023-01-07,7,0.10656,14535,337,0.696,0.074,Winter,1
2023-01-07,8,0.10656,15238,340,0.738,0.074,Winter,1
2023-01-07,9,0.10656,15797,342,0.818,0.074,Winter,1
2023-01-07,10,0.10656,16231,340,0.907,0.074,Winter,1
2023-01-07,11,0.10656,16747,343,1.011,0.074,Winter,1
2023-01-07,12,0.10656,16771,347,1.098,0.074,Winter,1
2023-01-07,13,0.10656,16723,350,1.141,0.074,Winter,1
2023-01-07,14,0.10656,16583,347,1.134,0.074,Winter,1
2023-01-07,15,0.10656,16630,348,1.105,0.074,Winter,1
2023-01-07,16,0.10656,16870,347,1.126,0.074,Winter,1
2023-01-07,17,0.10656,17509,345,1.199,0.074,Winter,1
2023-01-07,18,0.10656,18406,349,1.365,0.074,Winter,1
2023-01-07,19,0.10656,18348,349,1.389,0.074,Winter,1
2023-01-07,20,0.10656,17953,340,1.35,0.074,Winter,1
2023-01-07,21,0.10656,17595,338,1.311,0.074,Winter,1
2023-01-07,22,0.10656,17003,345,1.267,0.074,Winter,1
2023-01-07,23,0.10656,16358,347,1.194,0.074,Winter,1
2023-01-07,24,0.10656,15639,338,1.092,0.074,Winter,1
2023-01-08,1,0.10656,15137,348,0.969,0.074,Winter,1
2023-01-08,2,0.10656,14748,352,0.872,0.074,Winter,1
2023-01-08,3,0.10656,14523,351,0.797,0.074,Winter,1
2023-01-08,4,0.10656,14392,347,0.755,0.074,Winter,1
2023-01-08,5,0.10656,14379,347,0.736,0.074,Winter,1
2023-01-08,6,0.10656,14613,348,0.729,0.074,Winter,1
2023-01-08,7,0.10656,15026,346,0.747,0.074,Winter,1
2023-01-08,8,0.10656,15544,344,0.784,0.074,Winter,1
2023-01-08,9,0.10656,16013,342,0.866,0.074,Winter,1
2023-01-08,10,0.10656,16549,340,0.98,0.074,Winter,1
2023-01-08,11,0.10656,17092,338,1.086,0.074,Winter,1
2023-01-08,12,0.10656,17321,339,1.19,0.074,Winter,1
2023-01-08,13,0.10656,17395,340,1.258,0.074,Winter,1
2023-01-08,14,0.10656,17376,337,1.259,0.074,Winter,1
2023-01-08,15,0.10656,17473,336,1.261,0.074,Winter,1
2023-01-08,16,0.10656,17725,337,1.285,0.074,Winter,1
2023-01-08,17,0.10656,18328,338,1.35,0.074,Winter,1
2023-01-08,18,0.10656,19152,339,1.471,0.074,Winter,1
2023-01-08,19,0.10656,18682,337,1.477,0.074,Winter,1
2023-01-08,20,0.10656,18248,338,1.446,0.074,Winter,1
2023-01-08,21,0.10656,17850,337,1.415,0.074,Winter,1
2023-01-08,22,0.10656,17163,336,1.341,0.074,Winter,1
2023-01-08,23,0.10656,16286,331,1.21,0.074,Winter,1
2023-01-08,24,0.10656,15292,335,1.037,0.074,Winter,1
2023-01-09,1,0.10656,14655,337,0.89,0.074,Winter,0
2023-01-09,2,0.10656,14339,341,0.79,0.074,Winter,0
2023-01-09,3,0.10656,14290,343,0.735,0.074,Winter,0
2023-01-09,4,0.10656,14174,340,0.708,0.074,Winter,0
2023-01-09,5,0.10656,14485,339,0.708,0.074,Winter,0
2023-01-09,6,0.10656,15099,338,0.745,0.074,Winter,0
2023-01-09,7,0.10656,16075,338,0.821,0.151,Winter,0
2023-01-09,8,0.10656,17521,340,0.93,0.151,Winter,0
2023-01-09,9,0.10656,17806,339,0.903,0.151,Winter,0
2023-01-09,10,0.10656,17600,336,0.882,0.151,Winter,0
2023-01-09,11,0.10656,17561,339,0.894,0.102,Winter,0
2023-01-09,12,0.10656,17633,341,0.921,0.102,Winter,0
2023-01-09,13,0.10656,17423,342,0.939,0.102,Winter,0
2023-01-09,14,0.10656,17551,336,0.937,0.102,Winter,0
2023-01-09,15,0.10656,17505,332,0.954,0.102,Winter,0
2023-01-09,16,0.10656,17924,333,1.013,0.102,Winter,0
2023-01-09,17,0.10656,18786,337,1.152,0.151,Winter,0
2023-01-09,18,0.10656,19207,336,1.302,0.151,Winter,0
2023-01-09,19,0.10656,18700,339,1.303,0.074,Winter,0
2023-01-09,20,0.10656,18453,340,1.303,0.074,Winter,0
2023-01-09,21,0.10656,18176,337,1.305,0.074,Winter,0
2023-01-09,22,0.10656,17483,339,1.25,0.074,Winter,0
2023-01-09,23,0.10656,16751,338,1.134,0.074,Winter,0
2023-01-09,24,0.10656,15696,342,0.983,0.074,Winter,0
2023-01-10,1,0.10656,15064,344,0.861,0.074,Winter,0
2023-01-10,2,0.10656,14717,344,0.781,0.074,Winter,0
2023-01-10,3,0.10656,14571,341,0.729,0.074,Winter,0
2023-01-10,4,0.10656,14546,337,0.706,0.074,Winter,0
2023-01-10,5,0.10656,14831,336,0.71,0.074,Winter,0
2023-01-10,6,0.10656,15423,332,0.741,0.074,Winter,0
2023-01-10,7,0.10656,16628,330,0.808,0.151,Winter,0
2023-01-10,8,0.10656,17957,321,0.906,0.151,Winter,0
2023-01-10,9,0.10656,18329,321,0.88,0.151,Winter,0
2023-01-10,10,0.10656,18250,325,0.858,0.151,Winter,0
2023-01-10,11,0.10656,18254,330,0.865,0.102,Winter,0
2023-01-10,12,0.10656,18123,333,0.891,0.102,Winter,0
2023-01-10,13,0.10656,17743,333,0.92,0.102,Winter,0
2023-01-10,14,0.10656,17429,333,0.905,0.102,Winter,0
2023-01-10,15,0.10656,17396,329,0.914,0.102,Winter,0
2023-01-10,16,0.10656,18179,327,0.961,0.102,Winter,0
2023-01-10,17,0.10656,18889,332,1.098,0.151,Winter,0
2023-01-10,18,0.10656,19651,333,1.257,0.151,Winter,0
2023-01-10,19,0.10656,19417,334,1.286,0.074,Winter,0
2023-01-10,20,0.10656,19026,334,1.288,0.074,Winter,0
2023-01-10,21,0.10656,18491,329,1.304,0.074,Winter,0
2023-01-10,22,0.10656,17479,326,1.251,0.074,Winter,0
2023-01-10,23,0.10656,16735,327,1.144,0.074,Winter,0
2023-01-10,24,0.10656,15924,327,0.996,0.074,Winter,0
2023-01-11,1,0.10656,15294,327,0.875,0.074,Winter,0
2023-01-11,2,0.10656,14867,328,0.789,0.074,Winter,0
2023-01-11,3,0.10656,14892,327,0.747,0.074,Winter,0
2023-01-11,4,0.10656,14781,326,0.728,0.074,Winter,0
2023-01-11,5,0.10656,14908,324,0.735,0.074,Winter,0
2023-01-11,6,0.10656,15397,323,0.77,0.074,Winter,0
2023-01-11,7,0.10656,16673,328,0.839,0.151,Winter,0
2023-01-11,8,0.10656,18248,329,0.95,0.151,Winter,0
2023-01-11,9,0.10656,18691,328,0.932,0.151,Winter,0
2023-01-11,10,0.10656,18618,321,0.917,0.151,Winter,0
2023-01-11,11,0.10656,18604,316,0.921,0.102,Winter,0
2023-01-11,12,0.10656,18476,315,0.958,0.102,Winter,0
2023-01-11,13,0.10656,18597,316,0.977,0.102,Winter,0
2023-01-11,14,0.10656,18459,314,0.964,0.102,Winter,0
2023-01-11,15,0.10656,18281,315,0.967,0.102,Winter,0
2023-01-11,16,0.10656,18692,317,1.018,0.102,Winter,0
2023-01-11,17,0.10656,19176,320,1.136,0.151,Winter,0
2023-01-11,18,0.10656,19623,320,1.302,0.151,Winter,0
2023-01-11,19,0.10656,19203,325,1.327,0.074,Winter,0
2023-01-11,20,0.10656,18965,325,1.336,0.074,Winter,0
2023-01-11,21,0.10656,18697,326,1.351,0.074,Winter,0
2023-01-11,22,0.10656,18062,320,1.295,0.074,Winter,0
2023-01-11,23,0.10656,17082,319,1.178,0.074,Winter,0
2023-01-11,24,0.10656,16176,322,1.026,0.074,Winter,0
2023-01-12,1,0.10656,15293,325,0.896,0.074,Winter,0
2023-01-12,2,0.10656,14789,328,0.803,0.074,Winter,0
2023-01-12,3,0.10656,14549,326,0.752,0.074,Winter,0
2023-01-12,4,0.10656,14586,328,0.729,0.074,Winter,0
2023-01-12,5,0.10656,14851,332,0.721,0.074,Winter,0
2023-01-12,6,0.10656,15282,322,0.748,0.074,Winter,0
2023-01-12,7,0.10656,16453,320,0.816,0.151,Winter,0
2023-01-12,8,0.10656,17815,319,0.912,0.151,Winter,0
2023-01-12,9,0.10656,18383,321,0.892,0.151,Winter,0
2023-01-12,10,0.10656,18379,321,0.883,0.151,Winter,0
2023-01-12,11,0.10656,18432,321,0.889,0.102,Winter,0
2023-01-12,12,0.10656,18685,327,0.913,0.102,Winter,0
2023-01-12,13,0.10656,18659,324,0.933,0.102,Winter,0
2023-01-12,14,0.10656,18410,325,0.914,0.102,Winter,0
2023-01-12,15,0.10656,18208,327,0.918,0.102,Winter,0
2023-01-12,16,0.10656,18292,329,0.975,0.102,Winter,0
2023-01-12,17,0.10656,18612,333,1.098,0.151,Winter,0
2023-01-12,18,0.10656,19038,334,1.239,0.151,Winter,0
2023-01-12,19,0.10656,18532,336,1.253,0.074,Winter,0
2023-01-12,20,0.10656,18478,335,1.277,0.074,Winter,0
2023-01-12,21,0.10656,18230,338,1.288,0.074,Winter,0
2023-01-12,22,0.10656,17553,335,1.25,0.074,Winter,0
2023-01-12,23,0.10656,16757,340,1.155,0.074,Winter,0
2023-01-12,24,0.10656,15758,343,1.02,0.074,Winter,0
2023-01-13,1,0.10656,14985,341,0.902,0.074,Winter,0
2023-01-13,2,0.10656,14614,340,0.817,0.074,Winter,0
2023-01-13,3,0.10656,14532,342,0.769,0.074,Winter,0
2023-01-13,4,0.10656,14410,344,0.746,0.074,Winter,0
2023-01-13,5,0.10656,14623,344,0.746,0.074,Winter,0
2023-01-13,6,0.10656,15186,343,0.776,0.074,Winter,0
2023-01-13,7,0.10656,16306,340,0.839,0.151,Winter,0
2023-01-13,8,0.10656,17655,335,0.953,0.151,Winter,0
2023-01-13,9,0.10656,18318,336,0.949,0.151,Winter,0
2023-01-13,10,0.10656,18343,334,0.935,0.151,Winter,0
2023-01-13,11,0.10656,18749,334,0.952,0.102,Winter,0
2023-01-13,12,0.10656,19013,338,0.976,0.102,Winter,0
2023-01-13,13,0.10656,18867,340,1.001,0.102,Winter,0
2023-01-13,14,0.10656,18592,341,0.989,0.102,Winter,0
2023-01-13,15,0.10656,18495,341,0.992,0.102,Winter,0
2023-01-13,16,0.10656,18539,341,1.046,0.102,Winter,0
2023-01-13,17,0.10656,18914,338,1.155,0.151,Winter,0
2023-01-13,18,0.10656,19393,336,1.304,0.151,Winter,0
2023-01-13,19,0.10656,19218,337,1.334,0.074,Winter,0
2023-01-13,20,0.10656,18874,340,1.326,0.074,Winter,0
2023-01-13,21,0.10656,18559,346,1.333,0.074,Winter,0
2023-01-13,22,0.10656,17959,343,1.311,0.074,Winter,0
2023-01-13,23,0.10656,17225,346,1.237,0.074,Winter,0
2023-01-13,24,0.10656,16373,343,1.138,0.074,Winter,0
2023-01-14,1,0.10656,15597,337,1.016,0.074,Winter,1
2023-01-14,2,0.10656,15272,343,0.922,0.074,Winter,1
2023-01-14,3,0.10656,15189,332,0.854,0.074,Winter,1
2023-01-14,4,0.10656,15137,325,0.818,0.074,Winter,1
2023-01-14,5,0.10656,15253,317,0.799,0.074,Winter,1
2023-01-14,6,0.10656,15662,316,0.809,0.074,Winter,1
2023-01-14,7,0.10656,16147,314,0.838,0.074,Winter,1
2023-01-14,8,0.10656,16742,316,0.898,0.074,Winter,1
2023-01-14,9,0.10656,17643,316,1.004,0.074,Winter,1
2023-01-14,10,0.10656,18396,316,1.092,0.074,Winter,1
2023-01-14,11,0.10656,18210,316,1.137,0.074,Winter,1
2023-01-14,12,0.10656,18037,326,1.189,0.074,Winter,1
2023-01-14,13,0.10656,17571,326,1.221,0.074,Winter,1
2023-01-14,14,0.10656,16988,322,1.205,0.074,Winter,1
2023-01-14,15,0.10656,16726,321,1.189,0.074,Winter,1
2023-01-14,16,0.10656,17161,325,1.214,0.074,Winter,1
2023-01-14,17,0.10656,17953,320,1.277,0.074,Winter,1
2023-01-14,18,0.10656,19244,326,1.411,0.074,Winter,1
2023-01-14,19,0.10656,19181,327,1.44,0.074,Winter,1
2023-01-14,20,0.10656,18548,328,1.396,0.074,Winter,1
2023-01-14,21,0.10656,18115,329,1.362,0.074,Winter,1
2023-01-14,22,0.10656,17509,334,1.309,0.074,Winter,1
2023-01-14,23,0.10656,16861,338,1.233,0.074,Winter,1
2023-01-14,24,0.10656,16347,336,1.135,0.074,Winter,1
2023-01-15,1,0.10656,15659,340,1.028,0.074,Winter,1
2023-01-15,2,0.10656,15302,337,0.934,0.074,Winter,1
2023-01-15,3,0.10656,15155,338,0.867,0.074,Winter,1
2023-01-15,4,0.10656,15126,339,0.832,0.074,Winter,1
2023-01-15,5,0.10656,15177,338,0.793,0.074,Winter,1
2023-01-15,6,0.10656,15394,337,0.798,0.074,Winter,1
2023-01-15,7,0.10656,15711,339,0.816,0.074,Winter,1
2023-01-15,8,0.10656,16299,340,0.865,0.074,Winter,1
2023-01-15,9,0.10656,16839,337,0.955,0.074,Winter,1
2023-01-15,10,0.10656,16961,336,1.041,0.074,Winter,1
2023-01-15,11,0.10656,17013,338,1.115,0.074,Winter,1
2023-01-15,12,0.10656,17012,333,1.18,0.074,Winter,1
2023-01-15,13,0.10656,16596,330,1.215,0.074,Winter,1
2023-01-15,14,0.10656,16537,324,1.2,0.074,Winter,1
2023-01-15,15,0.10656,16528,324,1.184,0.074,Winter,1
2023-01-15,16,0.10656,16902,325,1.2,0.074,Winter,1
2023-01-15,17,0.10656,17812,329,1.275,0.074,Winter,1
2023-01-15,18,0.10656,18942,328,1.449,0.074,Winter,1
2023-01-15,19,0.10656,18962,322,1.484,0.074,Winter,1
2023-01-15,20,0.10656,18322,327,1.482,0.074,Winter,1
2023-01-15,21,0.10656,17974,329,1.454,0.074,Winter,1
2023-01-15,22,0.10656,17345,331,1.36,0.074,Winter,1
2023-01-15,23,0.10656,16441,330,1.23,0.074,Winter,1
2023-01-15,24,0.10656,15473,332,1.065,0.074,Winter,1
2023-01-16,1,0.10656,15127,334,0.917,0.074,Winter,0
2023-01-16,2,0.10656,14995,335,0.821,0.074,Winter,0
2023-01-16,3,0.10656,14663,340,0.766,0.074,Winter,0
2023-01-16,4,0.10656,14718,340,0.745,0.074,Winter,0
2023-01-16,5,0.10656,14929,346,0.746,0.074,Winter,0
2023-01-16,6,0.10656,15409,341,0.784,0.074,Winter,0
2023-01-16,7,0.10656,16462,336,0.864,0.151,Winter,0
2023-01-16,8,0.10656,18238,320,0.979,0.151,Winter,0
2023-01-16,9,0.10656,18887,314,0.942,0.151,Winter,0
2023-01-16,10,0.10656,18317,316,0.876,0.151,Winter,0
2023-01-16,11,0.10656,17840,318,0.863,0.102,Winter,0
2023-01-16,12,0.10656,17412,319,0.885,0.102,Winter,0
2023-01-16,13,0.10656,17108,319,0.89,0.102,Winter,0
2023-01-16,14,0.10656,17101,314,0.869,0.102,Winter,0
2023-01-16,15,0.10656,17330,323,0.863,0.102,Winter,0
2023-01-16,16,0.10656,17568,325,0.912,0.102,Winter,0
2023-01-16,17,0.10656,18473,324,1.054,0.151,Winter,0
2023-01-16,18,0.10656,19218,325,1.263,0.151,Winter,0
2023-01-16,19,0.10656,18877,325,1.316,0.074,Winter,0
2023-01-16,20,0.10656,18522,324,1.321,0.074,Winter,0
2023-01-16,21,0.10656,18195,323,1.331,0.074,Winter,0
2023-01-16,22,0.10656,17536,326,1.268,0.074,Winter,0
2023-01-16,23,0.10656,16534,329,1.16,0.074,Winter,0
2023-01-16,24,0.10656,15630,325,1.005,0.074,Winter,0
2023-01-17,1,0.10656,15092,329,0.874,0.074,Winter,0
2023-01-17,2,0.10656,14694,327,0.795,0.074,Winter,0
2023-01-17,3,0.10656,14543,326,0.753,0.074,Winter,0
2023-01-17,4,0.10656,14439,327,0.727,0.074,Winter,0
2023-01-17,5,0.10656,14647,323,0.725,0.074,Winter,0
2023-01-17,6,0.10656,15107,319,0.755,0.074,Winter,0
2023-01-17,7,0.10656,16464,320,0.826,0.151,Winter,0
2023-01-17,8,0.10656,17715,314,0.927,0.151,Winter,0
2023-01-17,9,0.10656,18252,312,0.907,0.151,Winter,0
2023-01-17,10,0.10656,18148,307,0.891,0.151,Winter,0
2023-01-17,11,0.10656,18205,315,0.896,0.102,Winter,0
2023-01-17,12,0.10656,18334,318,0.919,0.102,Winter,0
2023-01-17,13,0.10656,18087,318,0.943,0.102,Winter,0
2023-01-17,14,0.10656,18209,316,0.924,0.102,Winter,0
2023-01-17,15,0.10656,18458,317,0.914,0.102,Winter,0
2023-01-17,16,0.10656,18343,316,0.967,0.102,Winter,0
2023-01-17,17,0.10656,18434,323,1.093,0.151,Winter,0
2023-01-17,18,0.10656,19275,327,1.241,0.151,Winter,0
2023-01-17,19,0.10656,18766,327,1.27,0.074,Winter,0
2023-01-17,20,0.10656,18382,324,1.271,0.074,Winter,0
2023-01-17,21,0.10656,17799,328,1.272,0.074,Winter,0
2023-01-17,22,0.10656,17053,331,1.225,0.074,Winter,0
2023-01-17,23,0.10656,16022,333,1.11,0.074,Winter,0
2023-01-17,24,0.10656,15092,333,0.956,0.074,Winter,0
2023-01-18,1,0.10656,14461,333,0.826,0.074,Winter,0
2023-01-18,2,0.10656,14071,333,0.745,0.074,Winter,0
2023-01-18,3,0.10656,13892,331,0.696,0.074,Winter,0
2023-01-18,4,0.10656,13812,330,0.676,0.074,Winter,0
2023-01-18,5,0.10656,14051,326,0.673,0.074,Winter,0
2023-01-18,6,0.10656,14818,324,0.71,0.074,Winter,0
2023-01-18,7,0.10656,16032,324,0.785,0.151,Winter,0
2023-01-18,8,0.10656,17433,323,0.883,0.151,Winter,0
2023-01-18,9,0.10656,17913,326,0.859,0.151,Winter,0
2023-01-18,10,0.10656,17919,328,0.843,0.151,Winter,0
2023-01-18,11,0.10656,17992,333,0.853,0.102,Winter,0
2023-01-18,12,0.10656,17857,335,0.86,0.102,Winter,0
2023-01-18,13,0.10656,17871,334,0.87,0.102,Winter,0
2023-01-18,14,0.10656,17863,335,0.847,0.102,Winter,0
2023-01-18,15,0.10656,17836,329,0.864,0.102,Winter,0
2023-01-18,16,0.10656,17927,330,0.937,0.102,Winter,0
2023-01-18,17,0.10656,18429,327,1.044,0.151,Winter,0
2023-01-18,18,0.10656,19250,329,1.199,0.151,Winter,0
2023-01-18,19,0.10656,18603,329,1.231,0.074,Winter,0
2023-01-18,20,0.10656,18226,330,1.238,0.074,Winter,0
2023-01-18,21,0.10656,17884,332,1.25,0.074,Winter,0
2023-01-18,22,0.10656,17301,329,1.214,0.074,Winter,0
2023-01-18,23,0.10656,16494,333,1.11,0.074,Winter,0
2023-01-18,24,0.10656,15560,334,0.961,0.074,Winter,0
2023-01-19,1,0.10656,14814,335,0.838,0.074,Winter,0
2023-01-19,2,0.10656,14141,331,0.744,0.074,Winter,0
2023-01-19,3,0.10656,13857,329,0.695,0.074,Winter,0
2023-01-19,4,0.10656,13698,325,0.676,0.074,Winter,0
2023-01-19,5,0.10656,13932,323,0.684,0.074,Winter,0
2023-01-19,6,0.10656,14646,323,0.724,0.074,Winter,0
2023-01-19,7,0.10656,15756,322,0.798,0.151,Winter,0
2023-01-19,8,0.10656,17231,329,0.888,0.151,Winter,0
2023-01-19,9,0.10656,17829,331,0.896,0.151,Winter,0
2023-01-19,10,0.10656,17998,333,0.906,0.151,Winter,0
2023-01-19,11,0.10656,18268,331,0.935,0.102,Winter,0
2023-01-19,12,0.10656,18607,332,0.974,0.102,Winter,0
2023-01-19,13,0.10656,18625,329,1.002,0.102,Winter,0
2023-01-19,14,0.10656,18484,333,0.989,0.102,Winter,0
2023-01-19,15,0.10656,18477,329,0.99,0.102,Winter,0
2023-01-19,16,0.10656,18856,330,1.031,0.102,Winter,0
2023-01-19,17,0.10656,19378,330,1.127,0.151,Winter,0
2023-01-19,18,0.10656,19562,336,1.267,0.151,Winter,0
2023-01-19,19,0.10656,19142,337,1.292,0.074,Winter,0
2023-01-19,20,0.10656,18808,335,1.289,0.074,Winter,0
2023-01-19,21,0.10656,18387,337,1.289,0.074,Winter,0
2023-01-19,22,0.10656,17483,337,1.246,0.074,Winter,0
2023-01-19,23,0.10656,16504,336,1.134,0.074,Winter,0
2023-01-19,24,0.10656,15480,334,0.993,0.074,Winter,0
2023-01-20,1,0.10656,14761,333,0.863,0.074,Winter,0
2023-01-20,2,0.10656,14525,333,0.776,0.074,Winter,0
2023-01-20,3,0.10656,14406,337,0.718,0.074,Winter,0
2023-01-20,4,0.10656,14317,332,0.689,0.074,Winter,0
2023-01-20,5,0.10656,14480,335,0.689,0.074,Winter,0
2023-01-20,6,0.10656,15117,332,0.718,0.074,Winter,0
2023-01-20,7,0.10656,16414,333,0.774,0.151,Winter,0
2023-01-20,8,0.10656,17481,333,0.853,0.151,Winter,0
2023-01-20,9,0.10656,18353,334,0.881,0.151,Winter,0
2023-01-20,10,0.10656,18693,333,0.908,0.151,Winter,0
2023-01-20,11,0.10656,18611,331,0.924,0.102,Winter,0
2023-01-20,12,0.10656,18221,331,0.963,0.102,Winter,0
2023-01-20,13,0.10656,18050,334,0.984,0.102,Winter,0
2023-01-20,14,0.10656,18093,336,0.971,0.102,Winter,0
2023-01-20,15,0.10656,18225,332,0.964,0.102,Winter,0
2023-01-20,16,0.10656,18125,332,1.002,0.102,Winter,0
2023-01-20,17,0.10656,18484,331,1.119,0.151,Winter,0
2023-01-20,18,0.10656,19097,335,1.227,0.151,Winter,0
2023-01-20,19,0.10656,18936,333,1.268,0.074,Winter,0
2023-01-20,20,0.10656,18559,340,1.268,0.074,Winter,0
2023-01-20,21,0.10656,18267,347,1.284,0.074,Winter,0
2023-01-20,22,0.10656,17769,347,1.249,0.074,Winter,0
2023-01-20,23,0.10656,16947,338,1.171,0.074,Winter,0
2023-01-20,24,0.10656,16072,329,1.063,0.074,Winter,0
2023-01-21,1,0.10656,15310,328,0.945,0.074,Winter,1
2023-01-21,2,0.10656,14828,331,0.841,0.074,Winter,1
2023-01-21,3,0.10656,14439,334,0.776,0.074,Winter,1
2023-01-21,4,0.10656,14337,343,0.739,0.074,Winter,1
2023-01-21,5,0.10656,14308,344,0.719,0.074,Winter,1
2023-01-21,6,0.10656,14569,336,0.723,0.074,Winter,1
2023-01-21,7,0.10656,15131,342,0.747,0.074,Winter,1
2023-01-21,8,0.10656,15992,339,0.806,0.074,Winter,1
2023-01-21,9,0.10656,16757,339,0.906,0.074,Winter,1
2023-01-21,10,0.10656,17480,340,1.018,0.074,Winter,1
2023-01-21,11,0.10656,17924,339,1.102,0.074,Winter,1
2023-01-21,12,0.10656,18164,340,1.18,0.074,Winter,1
2023-01-21,13,0.10656,17913,339,1.225,0.074,Winter,1
2023-01-21,14,0.10656,17609,341,1.234,0.074,Winter,1
2023-01-21,15,0.10656,17510,338,1.234,0.074,Winter,1
2023-01-21,16,0.10656,17548,336,1.259,0.074,Winter,1
2023-01-21,17,0.10656,18041,337,1.301,0.074,Winter,1
2023-01-21,18,0.10656,18387,342,1.382,0.074,Winter,1
2023-01-21,19,0.10656,18128,342,1.369,0.074,Winter,1
2023-01-21,20,0.10656,17813,340,1.317,0.074,Winter,1
2023-01-21,21,0.10656,17284,341,1.281,0.074,Winter,1
2023-01-21,22,0.10656,16702,340,1.237,0.074,Winter,1
2023-01-21,23,0.10656,15981,344,1.166,0.074,Winter,1
2023-01-21,24,0.10656,15238,344,1.061,0.074,Winter,1
2023-01-22,1,0.10656,14646,344,0.953,0.074,Winter,1
2023-01-22,2,0.10656,14444,345,0.846,0.074,Winter,1
2023-01-22,3,0.10656,14018,346,0.77,0.074,Winter,1
2023-01-22,4,0.10656,13919,343,0.722,0.074,Winter,1
2023-01-22,5,0.10656,14083,340,0.701,0.074,Winter,1
2023-01-22,6,0.10656,14190,341,0.696,0.074,Winter,1
2023-01-22,7,0.10656,14358,337,0.711,0.074,Winter,1
2023-01-22,8,0.10656,14990,337,0.757,0.074,Winter,1
2023-01-22,9,0.10656,15749,337,0.855,0.074,Winter,1
2023-01-22,10,0.10656,16435,337,0.987,0.074,Winter,1
2023-01-22,11,0.10656,16894,341,1.096,0.074,Winter,1
2023-01-22,12,0.10656,17468,343,1.192,0.074,Winter,1
2023-01-22,13,0.10656,17692,340,1.263,0.074,Winter,1
2023-01-22,14,0.10656,17625,338,1.273,0.074,Winter,1
2023-01-22,15,0.10656,17596,339,1.244,0.074,Winter,1
2023-01-22,16,0.10656,17743,337,1.268,0.074,Winter,1
2023-01-22,17,0.10656,18171,338,1.317,0.074,Winter,1
